,KBP1000M,KBP1005M,KBP1006M,KBP1007M,KBP1008M,KBP1009M,KBP1010M,KBP1011M,KBP1012M,KBP1013M,KBP1014M,KBP1015M,KBP1016M,KBP1017M,KBP1020M,KBP1021M,KBP1025M,KBP1026M,KBP1027M,KBP1028M,KBP1029M,KBP1030M,KBP1031M,KBP1033M,KBP1034M,KBP1035M,KBP1036M,KBP1042M,KBP1043M,KBP1045M,KBP1046M,KBP1047M,KBP1048M,KBP1049M,KBP1050M,KBP1051M,KBP1053M,KBP1061M,KBP1062M,KBP1063M,KBP1065M,KBP1066M,KBP1067M,KBP1069M,KBP1070M,KBP1071M,KBP1072M,KBP1073M,KBP1075M,KBP1076M,KBP1077M,KBP1078M,KBP1080M,KBP1081M,KBP1082M,KBP1083M,KBP1084M,KBP1085M,KBP1086M,KBP1087M,KBP1088M,KBP1089M,KBP1090M,KBP1091M,KBP1092M,KBP1093M,KBP1100M,KBP1101M,KBP1102M,KBP1104M,KBP1107M,KBP1108M,KBP1109M,KBP1110M,KBP1111M,KBP1113M,KBP1120M,KBP1121M,KBP1122M,KBP1123M,KBP1124M,KBP1125M,KBP1126M,KBP1127M,KBP1128M,KBP1129M,KBP1130M,KBP1131M,KBP1132M,KBP1143M,KBP1144M,KBP1145M,KBP1146M,KBP1147M,KBP1150M,KBP1152M,KBP1153M,KBP1154M,KBP1155M,KBP1160M,KBP1161M,KBP1162M,KBP1163M,KBP1166M,KBP1167M,KBP1168M,KBP1169M,KBP1170M,KBP1171M,KBP1172M,KBP1173M,KBP1174M,KBP1181M,KBP1182M,KBP1183M,KBP1184M,KBP1185M,KBP1191M,KBP1192M,KBP1193M,KBP1194M,KBP1198M,KBP1199M,KBP1200M,KBP1201M,KBP1202M,KBP1203M,KBP1204M,KBP1205M,KBP1206M,KBP1207M,KBP1208M,KBP1209M,KBP1210M,KBP1211M,KBP1212M,KBP1213M,KBP1220M,KBP1221M,KBP1222M,KBP1223M,KBP1224M,KBP1225M,KBP1227M,KBP1228M,KBP1229M,KBP1230M,KBP1231M,KBP1232M,KBP1240M,KBP1241M,KBP1242M,KBP1244M,KBP1245M,KBP1246M,KBP1247M,KBP1250M,KBP1251M,KBP1252M,KBP1255M,KBP1260M,KBP1261M,KBP1261N,KBP1262M,KBP1263M,KBP1263N,KBP1264M,KBP1265M,KBP1265N,KBP1273M,KBP1274M,KBP1275M,KBP1276M,KBP1277M,KBP1278M,KBP1279M,KBP1280M,KBP1281M,KBP1290M,KBP1291M,KBP1293M,KBP1294M,KBP1295M,KBP1296M,KBP1297M,KBP1298M,KBP1299M,KBP1300M,KBP1301M,KBP1312M,KBP1313M,KBP1314M,KBP1316M,KBP1319M,KBP1320M,KBP1321M,KBP1322M,KBP1330H,KBP1330M,KBP1334M,KBP1335M,KBP1336M,KBP1338M,KBP1339M,KBP1342M,KBP1344M,KBP1345M,KBP1346M,KBP1347A,KBP1347H,KBP1347I,KBP1347M,KBP1347N,KBP1348M,KBP1349M,KBP1350M,KBP1351M,KBP1352M,KBP1353M,KBP1356H,KBP1356M,KBP1358M,KBP1359M,KBP1360M,KBP1361M,KBP1362M,KBP1363M,KBP1364M,KBP1365M,KBP1367H,KBP1367I,KBP1367M,KBP1367N,KBP1368A,KBP1368M,KBP1369A,KBP1369M,KBP1370A,KBP1370M,KBP1371A,KBP1371M,KBP1372M,KBP1373A,KBP1373M,KBP1374A,KBP1374H,KBP1374I,KBP1374M,KBP1374N,KBP1375M,KBP1380H,KBP1380I,KBP1380M,KBP1380N,KBP1381H,KBP1381M,KBP1382I,KBP1382N,KBP1383I,KBP1383N,KBP1390M,KBP1392M,KBP1401M,KBP1403M,KBP1404M,KBP1414M,KBP1415M,KBP1416M,KBP1417M,KBP1442M,KBP1449M,KBP1455M,KBP1459M,KBP1470M,KBP1471M,KBP1472M,KBP1473M,KBP1474M,KBP1475M,KBP1476M,KBP1477M,KBP1478M,KBP1479M,KBP1480M,KBP1500M,KBP1501M,KBP1502M,KBP1505M,KBP1506M,KBP1507M,KBP1508M,KBP1509M,KBP1510M,KBP1511M,KBP1512M,KBP1513M,KBP1514M,KBP1600M,KBP1601M,KBP1602M,KBP1603M,KBP1604M,KBP1605M,KBP1606M,KBP1607M,KBP1608M,KBP1609M,KBP1610M,KBP1611M,KBP1612M,KBP1613M,KBP1614M,KBP1615M,KBP1616M,KBP1617M,KBP1618M,KBP1619M,KBP1620M,KBP1621M,KBP1622M,KBP1623M,KBP1624M,KBP1625M,KBP1626M,KBP1627M,KBP1628M,KBP1629M,KBP1630M,KBP1631M,KBP1632M,KBP1633M,KBP1634M,KBP1635M,KBP1636M,KBP1637M,KBP1638M,KBP1639M,KBP1640M,KBP1641M,KBP1642M,KBP1643M,KBP1644M,KBP1645M,KBP1646M,KBP1647M,KBP1648M,KBP1649M,KBP1650M,KBP1651M,KBP1652M,KBP1653M
19650900,341,4,4,5,157,36,12,18,565,,103,,,,242,320,,,92,4,,,565,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4910,,,,,,,,,,,,,,168,1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,27,60,,,89,,,,,,152,147,30,5,182,334,,,131,319,,1188,165,1762,4527,0,1413,53,79,296,115,410,5620,42,53,7,29,3941,,-28,-45,4312,4290,,100,109,83,431,623,-6,637,5620,664,302,211,146,22,1648,1983,47,21,558,,,4869,,3799,,,,1507,1576,,3082,,16,-8,4847,,,-8,-19,353,354,16,-376,,619.6349674,,,,,5,7,,,,,,,,,,,,,,,,10,0,,,1471,,,,,79,76,117,167,,420,472,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19651000,338,3,4,5,143,31,12,19,543,,101,,,,263,338,,,92,6,,,543,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4931,,,,,,,,,,,,,,171,1621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,32,37,,,0,,,,,,143,149,30,5,184,326,,,128,324,,1180,193,1748,4581,0,1461,13,66,0,0,0,0,37,41,9,29,3946,,-1,17,4311,4308,,109,101,84,481,666,47,684,0,712,303,229,149,23,1656,1952,60,28,618,,,4929,,3779,,,,1504,1646,,3150,,59,44,4905,,,24,6,377,360,-29,-400,,671.9995925,,,,,5,7,,,,,,,,,,,,,,,,10,0,,,1477,,,,,66,72,109,0,,447,488,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19651100,345,3,5,5,142,30,12,25,553,,99,,,,271,346,,,78,6,,,553,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4974,,,,,,,,,,,,,,168,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,40,16,,,0,,,,,,134,150,31,5,186,320,,,129,322,,1221,201,1727,4599,0,1449,1,65,0,0,0,0,37,23,9,29,3929,,-23,-6,4287,4302,,122,114,83,496,693,25,709,0,749,305,219,145,23,1665,1931,26,13,644,,,4931,,3764,,,,1543,1641,,3185,,15,10,4920,,,-1,22,376,382,-8,-387,,705.9273022,,,,,5,7,,,,,,,,,,,,,,,,10,0,,,1485,,,,,65,76,112,0,,468,491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19651200,355,2,10,5,196,31,12,24,617,,105,,,,301,383,,,82,2,,,617,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5072,,,,,,,,,,,,,,168,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,36,20,,,91,,,,,,135,152,31,5,189,324,,,127,322,,1272,224,1730,4682,0,1456,-42,107,298,118,416,5875,38,31,5,29,3918,,-12,-48,4276,4254,,144,110,89,574,773,74,782,5875,825,308,218,147,20,1675,1907,32,5,675,,,4951,,3750,,,,1593,1674,,3267,,83,58,5004,,,62,55,438,438,23,-385,,762.5981547,,,,,5,7,,,,,,,,,,,,,,,,10,0,,,1491,,,,,107,82,120,228,,528,559,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19660100,341,3,5,5,230,33,12,26,641,,116,,,,334,416,,,61,2,,,641,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4962,,,,,,,,,,,,,,165,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,41,10,,,0,,,,,,122,154,32,5,191,313,,,124,321,,1210,219,1727,4605,0,1449,-28,135,0,0,0,0,40,19,6,29,3887,,-41,-21,4235,4233,,105,94,89,580,763,-5,778,0,813,300,195,144,21,1678,1897,-33,,643,640,,4877,,3740,,,,1531,1670,,3201,,-78,,4926,4973,,-16,-12,421,425,6,-373,12,774.563716,,131.1601522,,,5,7,,,,,,,,,,,,,,,,8,0,,,1492,,,,,135,77,116,0,,520,539,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19660200,344,3,8,5,243,36,12,27,663,,106,,,,354,435,,,70,2,,,663,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4980,,,,,,,,,,,,,,164,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,40,5,,,0,,,,,,114,155,33,5,193,307,,,125,337,,1228,255,1733,4595,0,1378,-21,157,0,0,0,0,42,16,7,29,3881,,-11,-27,4224,4206,,116,115,80,592,787,26,804,0,841,299,175,143,21,1685,1901,4,47,647,687,,4871,,3750,,,,1564,1644,,3208,,5,29,4931,5002,,18,19,440,444,-19,-380,29,803.6274298,10,141.5612354,,,5,7,,,,,,,,,,,,,,,,9,0,,,1497,,,,,157,84,126,0,,551,567,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19660300,349,8,15,5,283,40,12,27,711,,106,,,,369,450,,,103,2,,,711,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,4959,,,,,,,,,,,,,,163,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,45,5,,,91,,,,,,112,157,34,5,196,308,,,133,331,,1233,177,1763,4601,0,1428,-27,184,305,118,423,5903,47,14,6,29,3868,0.08,-13,-2,4211,4204,,117,118,102,594,814,12,815,5903,866,300,164,143,21,1692,1891,-15,38,632,725,3.24,4842,2.39,3747,,,5.54,1564,1603,9.7,3167,3.47,2,-27,4933,4975,,10,10,450,454,25,-359,40,843.3141165,43,184.3931941,,,5,7,,,,,,,,,,,,,,,,11,0,,,1501,,,,,184,84,131,233,,567,581,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19660400,352,3,1,5,250,40,12,22,674,,113,,,,395,456,,,74,2,,,674,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5032,,,,,,,,,,,,,,163,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,37,10,,,0,,,,,,116,158,34,5,197,313,,,140,342,,1261,203,1808,4677,0,1406,23,161,0,0,0,0,47,16,19,29,3863,-0.75,15,44,4225,4248,,127,111,76,677,864,44,859,0,916,298,161,142,21,1698,1906,67,-6,698,719,3.42,4924,1.05,3767,,,4.55,1603,1608,8.88,3211,3.77,86,68,5019,5043,,14,16,464,470,-13,-369,46,889.2287205,-2,182.7800594,,,5,7,,,,,,,,,,,,,,,,11,0,,,1506,,,,,161,83,129,0,,583,599,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19660500,355,1,8,5,279,54,13,20,720,,108,,,,412,483,,,70,2,,,720,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5107,,,,,,,,,,,,,,161,1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,40,15,,,0,,,,,,119,159,35,5,199,318,,,148,338,,1276,221,1837,4743,0,1409,-29,190,0,0,0,0,60,25,7,29,3841,-2.35,-30,-5,4195,4243,,147,106,81,703,890,26,886,0,943,295,170,139,22,1704,1866,-2,-60,696,658,1.97,4891,-0.17,3730,,,6.82,1614,1630,9.81,3244,5.21,61,68,5080,5111,,44,32,508,503,40,-319,11,900.725502,25,207.6802471,,,5,7,,,,,,,,,,,,,,,,13,0,,,1510,,,,,190,81,141,0,,630,655,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19660600,360,3,6,5,299,54,13,15,741,,112,,,,454,506,,,77,2,,,741,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5266,,,,,,,,,,,,,,160,1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,45,30,,,91,,,,,,148,160,36,5,201,349,,,161,342,,1353,209,1878,4873,0,1433,6,183,315,118,433,6216,60,25,9,29,3890,-0.95,81,33,4277,4275,,153,85,95,754,935,30,915,6216,987,296,176,137,23,1713,1931,36,69,732,727,3.42,5009,0.69,3805,,,12.11,1695,1627,11.66,3322,7.8,135,73,5215,5185,,30,25,538,528,-13,-331,10,910.3460519,-8,199.3457379,,,5,7,,,,,,,,,,,,,,,,16,1,,,1517,,,,,183,80,140,244,,659,684,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19660700,364,6,5,5,321,61,13,17,777,,119,,,,479,536,,,77,2,,,777,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,5219,,,,,,,,,,,,,,161,1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,43,70,,,0,,,,,,181,161,36,5,202,383,,,167,353,,1334,235,1877,4915,0,1469,-30,213,0,0,0,0,68,66,9,29,3889,-0.52,34,29,4310,4304,,150,77,103,761,941,10,925,0,993,299,170,137,24,1718,1963,-20,-6,712,721,3.59,5022,1.34,3842,,,12.08,1688,1694,12.06,3382,8.75,53,91,5268,5276,,63,54,602,583,12,-356,17,926.9252117,-7,191.9779363,,,6,8,,,,,,,,,,,,,,,,13,1,,,1521,,,,,213,75,143,0,,685,751,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19660800,363,9,5,5,372,49,13,20,818,,114,,,,476,538,,,55,2,,,818,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,5300,,,,,,,,,,,,,,157,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,46,90,,,0,,,,,,195,162,37,5,204,399,,,163,338,,1311,227,1900,4918,0,1481,-49,262,0,0,0,0,56,27,10,29,3878,-0.53,6,8,4316,4313,,140,69,116,793,978,40,965,0,1032,303,164,132,25,1724,1967,-10,34,702,755,3.47,5019,1.08,3849,,,9.73,1649,1706,10.91,3354,8.82,-12,2,5256,5278,,-35,-23,566,559,1,-329,30,956.5916393,48,239.7928185,,,6,8,,,,,,,,,,,,,,,,16,0,,,1524,,,,,262,76,132,0,,679,706,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19660900,381,4,4,5,388,47,13,19,848,,115,,,,471,543,,,68,7,,,848,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,5332,,,,,,,,,,,,,,160,1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,45,75,,,91,,,,,,187,163,37,5,205,392,,,161,376,,1328,206,1922,4980,0,1524,-23,285,315,119,434,6434,53,24,12,27,3938,1.33,53,33,4369,4345,,127,86,108,822,1016,47,1012,6434,1069,320,158,133,26,1731,2000,25,-45,727,710,4.65,5096,2.42,3891,,,13.11,1704,1692,10.2,3397,10.51,99,36,5356,5314,,-12,2,555,561,30,-295,34,990.6244503,12,251.4873612,,,6,8,,,,,,,,,,,,,,,,15,1,,,1530,,,,,285,84,137,222,,670,694,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19661000,375,9,4,5,380,43,13,25,837,,115,,,,464,539,,,64,7,,,837,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5340,,,,,,,,,,,,,,161,1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,43,55,,,0,,,,,,174,165,38,5,208,382,,,158,347,,1340,219,1940,5042,0,1543,18,267,0,0,0,0,49,20,7,27,3965,1.64,13,33,4382,4378,,135,103,92,820,1015,5,1017,0,1069,337,163,134,27,1738,1982,23,4,750,714,4.11,5131,2.71,3882,,,12.14,1686,1718,8.07,3404,9.86,33,23,5389,5337,,3,-3,558,559,-4,-300,17,1008.017209,9,260.9559303,,,6,8,,,,,,,,,,,,,,,,15,1,,,1535,,,,,267,84,134,0,,674,694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19661100,381,6,4,6,373,43,13,24,834,,115,,,,452,527,,,62,7,,,834,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5361,,,,,,,,,,,,,,165,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,42,50,,,0,,,,,,161,166,38,5,209,370,,,156,352,,1320,237,1952,5036,0,1527,-4,271,0,0,0,0,50,20,8,28,4003,2.85,28,49,4410,4427,,130,119,85,827,1032,18,1035,0,1086,349,166,135,30,1749,1981,13,5,763,719,4.9,5173,3.47,3895,,,8.36,1672,1733,6.92,3405,9.51,-1,6,5388,5343,,-21,-10,537,549,-25,-322,9,1016.809504,26,286.9966642,,,6,8,,,,,,,,,,,,,,,,19,1,,,1544,,,,,271,88,138,0,,657,678,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19661200,400,7,3,6,321,46,13,20,801,,117,,,,451,521,,,77,7,,,801,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5456,,,,,,,,,,,,,,167,1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,46,50,,,93,,,,,,171,167,39,5,211,382,,,162,352,,1407,207,1970,5112,0,1527,48,223,318,119,437,6569,53,19,7,29,4069,4.93,77,36,4487,4463,,147,145,87,826,1058,9,1044,6569,1112,352,177,136,31,1758,2032,57,29,821,748,7.19,5307,5.53,3957,,,10.41,1759,1710,6.19,3470,9.21,76,46,5464,5389,,7,-2,544,548,-60,-387,17,1033.482448,-33,253.6090843,,,6,8,,,,,,,,,,,,,,,,17,1,,,1552,,,,,223,90,142,302,,669,688,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19670100,367,4,13,6,354,34,13,41,810,,112,,,,433,500,,,76,7,,,810,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5350,,,,,,,,,,,,,,169,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,39,50,,,0,,,,,,167,168,39,5,212,379,,,169,343,,1339,218,1976,5075,0,1542,-38,261,0,0,0,0,41,57,9,29,4089,6.41,20,40,4506,4503,,145,132,97,817,1046,-11,1032,0,1100,363,166,137,32,1763,2045,-49,7,771,755,8.2,5277,6.35,3977,,,9.87,1682,1724,6.41,3406,9.99,-46,81,5418,5470,,25,26,569,574,3,-428,-7,1026.630342,3,256.5005096,,,6,8.5,,,,,,,,,,,,,,,,15,1,,,1556,,,,,261,90,131,0,,645,702,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19670200,369,4,3,5,339,34,13,32,787,,115,,,,412,481,,,71,7,,,787,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5414,,,,,,,,,,,,,,171,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,33,50,,,0,,,,,,156,169,40,5,214,370,,,173,353,,1310,199,1980,5032,0,1543,16,245,0,0,0,0,41,39,10,30,4191,8.91,94,77,4600,4580,,135,152,84,762,998,-42,990,0,1052,369,173,137,34,1774,2113,-27,34,745,789,9.73,5345,8.21,4058,,,6.3,1663,1712,5.19,3374,9.22,-33,-9,5386,5461,,-56,-58,513,516,-59,-472,-35,991.8489269,-34,222.267408,,,6,8.5,,,,,,,,,,,,,,,,19,1,,,1565,,,,,245,100,141,0,,615,655,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19670300,382,10,15,5,296,34,13,26,751,,118,,,,382,468,,,83,7,,,751,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,5444,,,,,,,,,,,,,,174,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,45,40,,,93,,,,,,152,170,40,5,215,367,,,180,368,,1337,189,1998,5081,0,1557,77,169,326,119,446,6503,41,43,14,30,4223,10.04,33,46,4633,4625,,127,119,96,689,903,-86,904,6503,958,366,170,139,35,1786,2137,-10,19,735,808,10.86,5368,9.35,4097,,,8.99,1705,1718,8.08,3423,10.47,63,29,5449,5490,,-15,-13,498,503,61,-417,-61,931.2991117,-51,171.274754,,,6,8.5,,,,,,,,,,,,,,,,18,1,,,1575,,,,,169,98,139,300,,595,638,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19670400,375,5,15,4,224,34,13,18,664,,106,,,,368,440,,,78,7,,,664,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5392,,,,,,,,,,,,,,174,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,38,35,,,0,,,,,,152,171,41,5,217,369,,,184,368,,1302,229,2019,5108,0,1558,33,136,0,0,0,0,40,21,10,40,4248,10.43,33,66,4666,4691,,122,146,79,683,909,15,919,0,965,389,161,139,36,1796,2146,48,1,783,809,10.67,5449,9.28,4116,,,4.18,1670,1746,6.4,3416,9.1,27,8,5476,5498,,-57,-58,441,445,-21,-414,19,950.1457563,-17,154.3592974,,,6,8.5,,,,,,,,,,,,,,,,15,1,,,1584,,,,,136,97,137,0,,561,582,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19670500,378,1,4,5,233,34,13,20,678,,114,,,,341,407,,,87,6,,,678,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5461,,,,,,,,,,,,,,177,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,45,30,,,0,,,,,,148,172,41,5,218,366,,,185,358,,1318,209,2056,5121,0,1538,-5,141,0,0,0,0,40,25,13,40,4269,11.75,22,47,4688,4739,,139,162,73,702,938,15,934,0,995,387,170,140,37,1807,2147,10,6,793,816,12.06,5481,10.74,4131,,,3.84,1676,1738,5.24,3414,7.86,4,11,5480,5509,,-11,-21,430,424,-13,-432,-6,944.1725074,1,154.923236,,,6,8.5,,,,,,,,,,,,,,,,19,1,,,1594,,,,,141,97,137,0,,546,571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19670600,385,4,5,4,233,31,13,24,686,,116,,,,331,411,,,99,6,,,686,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5639,,,,,,,,,,,,,,184,1778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,46,45,,,93,,,,,,169,173,41,5,219,388,,,189,381,,1385,208,2047,5230,0,1591,19,121,336,120,456,6612,37,26,10,45,4318,11.31,72,19,4760,4758,,150,160,78,710,949,0,934,6612,1005,404,170,144,40,1824,2178,20,-26,812,789,11.27,5573,10.03,4186,,,4.21,1766,1758,6.08,3524,7.6,132,70,5612,5579,,18,13,448,437,25,-410,-10,934.3146425,-24,130.920916,,,6,8.5,,,,,,,,,,,,,,,,18,2,,,1610,,,,,121,98,134,288,,561,587,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
